Time,Open,High,Low,Close,Volume,Trades
11/24/2017 3:00,0.00004,0.00007997,0.00004,0.00004291,3281877,177
11/24/2017 4:00,0.00004295,0.00004295,0.00003531,0.0000376,6388800,240
11/24/2017 5:00,0.00003758,0.00004001,0.00003511,0.000038,1689340,99
11/24/2017 6:00,0.00003939,0.00004142,0.00003531,0.00003861,1645302,92
11/24/2017 7:00,0.00003861,0.00003998,0.00003643,0.00003643,857796,50
11/24/2017 8:00,0.00003671,0.00003887,0.00003658,0.000038,264741,15
11/24/2017 9:00,0.000038,0.0000383,0.000038,0.000038,1215892,46
11/24/2017 10:00,0.0000373,0.0000412,0.00003721,0.00004001,839552,38
11/24/2017 11:00,0.00004001,0.00004142,0.00003868,0.00004122,1668006,68
11/24/2017 12:00,0.00004122,0.0000505,0.00004001,0.000041,3490718,194
11/24/2017 13:00,0.000041,0.00004199,0.00004,0.00004031,987058,69
11/24/2017 14:00,0.00004016,0.00004016,0.00003601,0.00003849,833446,53
11/24/2017 15:00,0.00003849,0.0000385,0.00003333,0.0000355,1755512,79
11/24/2017 16:00,0.0000358,0.0000378,0.00003349,0.000034,357782,27
11/24/2017 17:00,0.00003401,0.0000367,0.00003401,0.0000366,170830,31
11/24/2017 18:00,0.00003659,0.0000366,0.00003659,0.0000366,8470,2
11/24/2017 19:00,0.00003659,0.0000366,0.0000358,0.0000358,112497,12
11/24/2017 20:00,0.0000366,0.0000366,0.00003413,0.00003606,43742,11
11/24/2017 21:00,0.00003606,0.00003606,0.00003401,0.00003412,135948,13
11/24/2017 23:00,0.00003412,0.00003449,0.00003412,0.00003448,99900,6
11/25/2017 0:00,0.00003358,0.00003445,0.0000315,0.00003445,354302,24
11/25/2017 1:00,0.00003333,0.00003333,0.00003143,0.00003144,144707,10
11/25/2017 2:00,0.00003175,0.00003334,0.0000314,0.0000332,424544,20
11/25/2017 3:00,0.00003154,0.00003448,0.00003154,0.00003411,168681,13
11/25/2017 4:00,0.0000341,0.0000341,0.00003274,0.00003274,251538,23
11/25/2017 5:00,0.0000339,0.0000342,0.00003277,0.0000342,1789773,55
11/25/2017 6:00,0.0000342,0.0000356,0.0000334,0.0000337,250235,17
11/25/2017 7:00,0.0000335,0.0000359,0.00003331,0.00003404,944263,20
11/25/2017 8:00,0.0000346,0.0000346,0.00003451,0.00003453,28675,4
11/25/2017 9:00,0.00003458,0.00003537,0.00003405,0.00003466,670912,17
11/25/2017 10:00,0.0000349,0.0000353,0.0000349,0.0000353,224040,15
11/25/2017 11:00,0.0000352,0.0000358,0.00003415,0.0000358,324608,13
11/25/2017 12:00,0.00003416,0.00003549,0.00003293,0.000033,269475,15
11/25/2017 13:00,0.00003299,0.00003306,0.00003299,0.00003306,81856,2
11/25/2017 14:00,0.0000335,0.00003547,0.00003166,0.00003171,272271,27
11/25/2017 15:00,0.0000317,0.000032,0.0000315,0.000032,575139,27
11/25/2017 16:00,0.000032,0.000032,0.00003106,0.000032,725408,26
11/25/2017 17:00,0.0000319,0.00003409,0.00003109,0.00003409,104299,13
11/25/2017 19:00,0.00003236,0.00003409,0.00003236,0.00003409,27848,8
11/25/2017 20:00,0.00003409,0.0000351,0.0000339,0.0000339,17490,7
11/25/2017 22:00,0.0000342,0.00003599,0.0000324,0.0000324,164179,12
11/25/2017 23:00,0.00003477,0.00003477,0.00003477,0.00003477,3430,1
11/26/2017 0:00,0.00003329,0.00003334,0.00003329,0.00003334,40632,5
11/26/2017 1:00,0.0000338,0.000036,0.00003256,0.00003333,505936,29
11/26/2017 2:00,0.00003378,0.00003582,0.00003375,0.0000344,121070,26
11/26/2017 3:00,0.0000344,0.00003447,0.000033,0.0000331,88257,21
11/26/2017 4:00,0.0000331,0.00003358,0.00003261,0.000033,634905,36
11/26/2017 5:00,0.0000331,0.00003446,0.0000331,0.000034,78527,10
11/26/2017 6:00,0.00003401,0.00003401,0.00003393,0.00003393,27445,4
11/26/2017 7:00,0.00003393,0.00003529,0.00003321,0.00003529,432751,33
11/26/2017 8:00,0.00003455,0.00003482,0.0000336,0.00003416,230484,16
11/26/2017 9:00,0.00003401,0.00003448,0.00003327,0.0000335,76155,13
11/26/2017 10:00,0.0000336,0.00003429,0.00003341,0.00003341,516205,27
11/26/2017 11:00,0.00003442,0.00003442,0.0000333,0.00003341,154994,18
11/26/2017 12:00,0.00003334,0.00003344,0.000033,0.00003344,100926,9
11/26/2017 13:00,0.00003339,0.00003379,0.0000328,0.000033,202661,27
11/26/2017 14:00,0.00003282,0.00003363,0.00003263,0.00003278,991273,26
11/26/2017 15:00,0.00003278,0.00003288,0.0000327,0.0000327,269806,21
11/26/2017 16:00,0.0000334,0.0000335,0.0000324,0.0000324,423745,27
11/26/2017 17:00,0.00003304,0.00003467,0.00003235,0.00003467,318812,20
11/26/2017 18:00,0.0000344,0.00003441,0.0000339,0.0000339,45734,8
11/26/2017 19:00,0.00003401,0.00003468,0.00003401,0.00003468,181292,23
11/26/2017 20:00,0.00003468,0.00003468,0.000034,0.000034,31292,8
11/26/2017 21:00,0.000034,0.00003469,0.00003399,0.00003469,34740,9
11/26/2017 22:00,0.00003403,0.00003417,0.000034,0.00003417,94252,11
